297.7752	-75.5681	29.9471
297.7752	75.5681	29.9471
298.1789	0	0
298.9564	-150.2131	58.4467
298.9564	150.2131	58.4467
329.6586	-113.0668	45.2746
329.6586	113.0668	45.2746
330.4409	-75.5681	30.1076
330.4409	75.5681	30.1076
331.3099	-122.3313	47.8298
331.3099	-131.6252	51.4636
331.3099	-47.9364	18.7425
331.3099	-103.7434	40.5622
331.3099	-150.2131	58.7312
331.3099	-66.5532	26.0214
331.3099	-94.4495	36.9284
331.3099	-28.971	11.3272
331.3099	-19.314	7.5515
331.3099	-85.1556	33.2946
331.3099	-57.2448	22.3819
331.3099	-140.9192	55.0974
331.3099	66.5532	26.0214
331.3099	28.971	11.3272
331.3099	19.314	7.5515
331.3099	57.2448	22.3819
331.3099	94.4495	36.9284
331.3099	85.1556	33.2946
331.3099	47.9364	18.7425
331.3099	103.7434	40.5622
331.3099	-9.657	3.7757
331.3099	150.2131	58.7312
331.3099	0	0
331.3099	-38.628	15.103
331.3099	38.628	15.103
331.3099	140.9192	55.0974
331.3099	9.657	3.7757
331.3099	122.3313	47.8298
331.3099	131.6252	51.4636
348.297	-37.7035	15.8256
348.297	37.7035	15.8256
348.73	113.0668	45.8692
348.73	-113.0668	45.8692
349.9355	-75.5681	30.2374
349.9355	75.5681	30.2374
350.4007	-150.2506	59.8102
350.4007	150.2506	59.8102
350.4053	0	0
367.7978	113.0668	46.5667
367.7978	-113.0668	46.5667
368.089	-37.7035	15.7702
368.089	37.7035	15.7702
369.4436	-75.5681	30.4157
369.4436	75.5681	30.4157
369.4971	-150.3021	60.7847
369.4971	150.3021	60.7847
369.5007	0	0
386.8606	113.0668	47.3898
386.8606	-113.0668	47.3898
387.881	-37.7035	15.7328
387.881	37.7035	15.7328
388.5953	-150.3088	61.725
388.5953	150.3088	61.725
388.5961	0	0
388.9507	-75.5681	30.6724
388.9507	75.5681	30.6724
405.9159	-113.0668	48.3674
405.9159	113.0668	48.3674
407.6915	-94.3865	39.3973
407.6915	-84.7754	35.3856
407.6915	-65.8007	27.4655
407.6915	-150.2131	62.6996
407.6915	37.71	15.7403
407.6915	75.1642	31.3739
407.6915	150.2131	62.6996
407.6915	-56.4371	23.5571
407.6915	-75.1642	31.3739
407.6915	-37.71	15.7403
407.6915	-28.2825	11.8052
407.6915	-9.4275	3.9351
407.6915	-47.0736	19.6487
407.6915	-103.9976	43.409
407.6915	-18.855	7.8702
407.6915	18.855	7.8702
407.6915	9.4275	3.9351
407.6915	141.062	58.8799
407.6915	28.2825	11.8052
407.6915	-131.911	55.0602
407.6915	-141.062	58.8799
407.6915	-122.7599	51.2405
407.6915	131.911	55.0602
407.6915	94.3865	39.3973
407.6915	65.8007	27.4655
407.6915	56.4371	23.5571
407.6915	47.0736	19.6487
407.6915	122.7599	51.2405
407.6915	103.9976	43.409
407.6915	84.7754	35.3856
407.6915	0	0
425.1124	113.0668	49.5426
425.1124	-113.0668	49.5426
427.1297	0	0
427.1369	-37.7035	15.8569
427.1369	37.7035	15.8569
427.1657	149.9513	63.7989
427.1657	-149.9513	63.7989
427.7362	-75.5681	31.6076
427.7362	75.5681	31.6076
444.294	113.0668	50.9383
444.294	-113.0668	50.9383
446.5679	0	0
446.5991	-37.7035	16.1336
446.5991	37.7035	16.1336
446.6248	149.4642	65.0744
446.6248	-149.4642	65.0744
447.0076	-75.5681	32.4155
447.0076	75.5681	32.4155
463.4582	113.0668	52.5552
463.4582	-113.0668	52.5552
466.0061	0	0
466.0562	-37.7035	16.6513
466.0562	37.7035	16.6513
466.0567	148.6917	66.5963
466.0567	-148.6917	66.5963
466.2629	-75.5681	33.5415
466.2629	75.5681	33.5415
482.6035	-113.0665	54.3819
482.6035	113.0665	54.3819
485.4443	-94.75	43.9411
485.4443	-85.1458	39.4878
485.4443	-104.3543	48.3944
485.4443	130.7662	60.6411
485.4443	104.3543	48.3944
485.4443	-28.262	13.1118
485.4443	-18.8413	8.7437
485.4443	-47.1474	21.8686
485.4443	-66.0768	30.6459
485.4443	-56.6121	26.2572
485.4443	85.1458	39.4878
485.4443	66.0768	30.6459
485.4443	94.75	43.9411
485.4443	-130.7662	60.6411
485.4443	-122.3623	56.7444
485.4443	18.8413	8.7437
485.4443	122.3623	56.7444
485.4443	28.262	13.1118
485.4443	56.6121	26.2572
485.4443	47.1474	21.8686
485.4443	-9.4207	4.3755
485.4443	75.5415	35.0345
485.4443	-75.5415	35.0345
485.4443	-37.6827	17.48
485.4443	9.4207	4.3755
485.4443	-139.17	64.5378
485.4443	37.6827	17.48
485.4443	139.17	64.5378
485.4443	-147.5738	68.4345
485.4443	147.5738	68.4345
485.4443	0	0.0073
502.0146	-113.0643	56.5875
502.0146	113.0643	56.5875
504.7243	0	0.4811
504.7842	-37.7035	18.5768
504.7842	37.7035	18.5768
504.7941	-146.0626	70.6304
504.7941	146.0626	70.6304
504.8047	-75.5681	36.8218
504.8047	75.5681	36.8218
521.3633	-113.0585	59.2833
521.3633	113.0585	59.2833
523.996	0	1.2188
524.0447	-37.7035	20.0067
524.0447	37.7035	20.0067
524.0781	-144.1706	73.0954
524.0781	144.1706	73.0954
524.0826	-75.5681	38.9476
524.0826	75.5681	38.9476
540.6306	-113.0481	62.5096
540.6306	113.0481	62.5096
543.2524	0	2.2799
543.2765	-37.7035	21.7813
543.2765	37.7035	21.7813
543.3037	-141.9218	75.7129
543.3037	141.9218	75.7129
543.322	-75.5681	41.3972
543.322	75.5681	41.3972
559.8117	-113.0331	66.2137
559.8117	113.0331	66.2137
562.4823	-122.3852	69.2869
562.4823	-104.3189	59.6112
562.4823	-94.7296	54.4755
562.4823	122.3852	69.2869
562.4823	104.3189	59.6112
562.4823	94.7296	54.4755
562.4823	-47.1691	29.0038
562.4823	-28.2814	18.8882
562.4823	-56.6297	34.0705
562.4823	-85.1402	49.3397
562.4823	-66.0903	39.1373
562.4823	-37.7085	23.937
562.4823	-130.8621	73.8268
562.4823	-75.5508	44.204
562.4823	-18.8543	13.8393
562.4823	-9.4271	8.7905
562.4823	0	3.7416
562.4823	130.8621	73.8268
562.4823	85.1402	49.3397
562.4823	9.4271	8.7905
562.4823	28.2814	18.8882
562.4823	18.8543	13.8393
562.4823	37.7085	23.937
562.4823	75.5508	44.204
562.4823	47.1691	29.0038
562.4823	66.0903	39.1373
562.4823	56.6297	34.0705
562.4823	-139.3389	78.3667
562.4823	139.3389	78.3667
578.7927	-113.0142	70.2752
578.7927	113.0142	70.2752
581.5615	-136.4458	80.9666
581.5615	136.4458	80.9666
581.5772	-37.7035	26.5363
581.5772	37.7035	26.5363
581.5985	0	5.6937
581.6304	-75.5681	47.3614
581.6304	75.5681	47.3614
597.7093	-112.9921	74.6266
597.7093	112.9921	74.6266
600.5861	-133.2216	83.5758
600.5861	133.2216	83.5758
600.6097	-37.7035	29.638
600.6097	37.7035	29.638
600.6426	0	8.2521
600.6677	-75.5681	50.9734
600.6677	75.5681	50.9734
616.5746	-112.9674	79.1953
616.5746	112.9674	79.1953
619.5348	-129.6495	86.2828
619.5348	129.6495	86.2828
619.5412	-37.7035	33.3051
619.5412	37.7035	33.3051
619.5793	0	11.51
619.603	-75.5681	55.0858
619.603	75.5681	55.0858
635.3998	-112.9406	83.927
635.3998	112.9406	83.927
638.3846	-94.7509	71.0156
638.3846	-66.0957	54.2131
638.3846	-56.637	48.6668
638.3846	-37.7196	37.5742
638.3846	-75.5544	59.7594
638.3846	-119.8322	85.7226
638.3846	-47.1783	43.1205
638.3846	-85.1526	65.3875
638.3846	-28.2897	32.0448
638.3846	-125.7171	89.1733
638.3846	-18.8598	26.5153
638.3846	-9.4299	20.9859
638.3846	-104.3491	76.6437
638.3846	0	15.4565
638.3846	85.1526	65.3875
638.3846	66.0957	54.2131
638.3846	56.637	48.6668
638.3846	119.8322	85.7226
638.3846	104.3491	76.6437
638.3846	94.7509	71.0156
638.3846	47.1783	43.1205
638.3846	28.2897	32.0448
638.3846	18.8598	26.5153
638.3846	9.4299	20.9859
638.3846	37.7196	37.5742
638.3846	75.5544	59.7594
638.3846	125.7171	89.1733
653.7217	-112.9129	88.659
653.7217	112.9129	88.659
655.793	-121.7357	92.077
655.793	121.7357	92.077
657.9032	-37.7035	42.7495
657.9032	37.7035	42.7495
657.92	-75.5681	65.2409
657.92	75.5681	65.2409
657.96	0	20.2455
672.02	-112.884	93.4814
672.02	112.884	93.4814
673.0969	-117.4456	95.1605
673.0969	117.4456	95.1605
677.2555	-75.5681	71.3186
677.2555	75.5681	71.3186
677.2839	-37.7035	48.5498
677.2839	37.7035	48.5498
677.3488	0	25.7411
690.2995	-112.854	98.3746
690.2995	112.854	98.3746
696.4183	-75.5681	77.9215
696.4183	75.5681	77.9215
696.4861	-37.7035	54.917
696.4861	37.7035	54.917
696.5224	0	31.9458
702.9177	-109.279	100.8001
702.9177	-109.279	100.8001
702.9177	109.279	100.8001
702.9177	109.279	100.8001
715.4841	90.5748	94.1076
715.4841	83.0904	89.535
715.4841	98.0592	98.6802
715.4841	-18.8459	50.2849
715.4841	-9.4229	44.5279
715.4841	-98.0592	98.6802
715.4841	-90.5748	94.1076
715.4841	-75.606	84.9624
715.4841	-56.6489	73.3806
715.4841	-83.0904	89.535
715.4841	-66.1274	79.1715
715.4841	28.2688	56.0418
715.4841	37.6918	61.7987
715.4841	56.6489	73.3806
715.4841	47.1703	67.5897
715.4841	66.1274	79.1715
715.4841	18.8459	50.2849
715.4841	-47.1703	67.5897
715.4841	-28.2688	56.0418
715.4841	-37.6918	61.7987
715.4841	9.4229	44.5279
715.4841	75.606	84.9624
715.4841	0	38.771
715.4841	-105.5436	103.2528
715.4841	105.5436	103.2528
734.9063	-75.5681	92.7454
734.9063	75.5681	92.7454
735.0574	-99.3563	107.1243
735.0574	99.3563	107.1243
735.0686	0	46.4153
735.0715	-37.7035	69.4151
735.0715	37.7035	69.4151
754.2408	-75.5681	100.8854
754.2408	75.5681	100.8854
754.4329	-37.7035	77.527
754.4329	37.7035	77.527
754.4375	0	54.5901
754.4573	-92.6858	111.0644
754.4573	92.6858	111.0644
773.431	-75.5681	109.3602
773.431	75.5681	109.3602
773.583	-37.7035	86.1259
773.583	37.7035	86.1259
773.5837	0	63.2734
773.6305	-85.4525	115.1182
773.6305	85.4525	115.1182
792.5229	-47.6808	101.2342
792.5229	-28.2821	89.5031
792.5229	47.6808	101.2342
792.5229	28.2821	89.5031
792.5229	-57.6521	107.2643
792.5229	-9.4274	78.101
792.5229	0	72.4
792.5229	-18.8547	83.8021
792.5229	-77.5949	119.3243
792.5229	-75.5846	118.1086
792.5229	-37.7094	95.2042
792.5229	-67.6235	113.2943
792.5229	75.5846	118.1086
792.5229	37.7094	95.2042
792.5229	67.6235	113.2943
792.5229	77.5949	119.3243
792.5229	57.6521	107.2643
792.5229	9.4274	78.101
792.5229	18.8547	83.8021
797.2013	-75.5255	120.4046
797.2013	75.5255	120.4046
812.2195	0	82.3958
812.2195	0	82.3958
812.2269	-37.7035	105.3086
812.2269	37.7035	105.3086
812.3077	-68.5099	123.9957
812.3077	68.5099	123.9957
831.6664	0	92.8685
831.669	-37.7035	115.9311
831.669	37.7035	115.9311
831.7459	-58.7766	128.8157
831.7459	58.7766	128.8157
850.8207	0	103.8668
850.8239	-37.7035	127.063
850.8239	37.7035	127.063
850.8647	-48.4743	133.7304
850.8647	48.4743	133.7304
869.6819	-9.4128	121.1935
869.6819	-18.8256	127.026
869.6819	-37.6513	138.6909
869.6819	-28.2385	132.8584
869.6819	28.2385	132.8584
869.6819	37.6513	138.6909
869.6819	18.8256	127.026
869.6819	9.4128	121.1935
869.6819	0	115.361
884.2953	0	124.6945
884.367	-28.7307	142.6165
884.367	28.7307	142.6165
898.7525	0	134.2681
898.8655	-19.4962	146.5098
898.8655	19.4962	146.5098
913.0668	0	144.0542
913.1677	-9.9318	150.3324
913.1677	9.9318	150.3324
927.2509	0	154.028
